iter	Logloss
298	0.0141361796
299	0.01408724539
300	0.01404364756
301	0.01400358076
302	0.01395469318
303	0.01390464361
304	0.01385589972
305	0.01382861803
306	0.01378831787
307	0.01375075651
308	0.01371468899
309	0.01366506688
310	0.01362366741
311	0.01359288405
312	0.01355184489
313	0.01351541809
314	0.01347675785
315	0.01343306238
316	0.01338708835
317	0.01335654397
318	0.01332279423
319	0.01329543107
320	0.01325768252
321	0.01322984836
322	0.01319926439
323	0.01315077596
324	0.01311264134
325	0.01307812664
326	0.01304662706
327	0.01300691211
328	0.01297818966
329	0.01294711179
330	0.01290783416
331	0.01287119593
332	0.01283863478
333	0.01281057186
334	0.01277388051
335	0.01274941519
336	0.01272167048
337	0.01269362954
338	0.01265228579
339	0.01263110857
340	0.01259860377
341	0.01256680009
342	0.01252981905
343	0.01250384749
344	0.01246429106
345	0.01243291277
346	0.01240545421
347	0.01237564031
348	0.01234433435
349	0.01232633014
350	0.01229640564
351	0.01226801781
352	0.01223212404
353	0.01220879771
354	0.01218471748
355	0.01216118738
356	0.01213024615
357	0.01210601918
358	0.0120834886
359	0.01205418039
360	0.01202344155
361	0.01199716441
362	0.01196829229
363	0.01194091992
364	0.01191351127
365	0.011887166
366	0.01185226358
367	0.01181899816
368	0.01179104361
369	0.01176789408
370	0.01173247006
371	0.01169563379
372	0.01166042187
373	0.0116257205
374	0.01160576557
375	0.0115776523
376	0.01154633542
377	0.01151207363
378	0.01149075147
379	0.01145932431
380	0.01142718598
381	0.01139696012
382	0.01136729831
383	0.01135485897
384	0.01132889695
385	0.01129763376
386	0.0112679336
387	0.0112392355
388	0.01121041356
389	0.01117884587
390	0.01115899237
391	0.01113644668
392	0.01110730119
393	0.01108407457
394	0.01105157973
395	0.01102127962
396	0.0110014631
397	0.01097376764
398	0.01095208561
399	0.01092580478
400	0.01089649209
401	0.01087432628
402	0.01085137171
403	0.01082604727
404	0.01080185178
405	0.01077489549
406	0.01074960678
407	0.01072726676
408	0.01070050715
409	0.01067223986
410	0.01064800888
411	0.01062382991
412	0.01061195879
413	0.01058546474
414	0.01055727509
415	0.01053080829
416	0.01050716732
417	0.01048050952
418	0.01045773039
419	0.01044333642
420	0.01042146172
421	0.01039194139
422	0.01036582044
423	0.01033748342
424	0.01030930461
425	0.01028484494
426	0.01026160193
427	0.01024200526
428	0.01022127095
429	0.01019320782
430	0.01017217277
431	0.0101481271
432	0.01012021766
433	0.0101001492
434	0.01007703511
435	0.0100463617
436	0.01002458908
437	0.009997680797
438	0.009977198168
439	0.009959577047
440	0.009939553418
441	0.009917358913
442	0.009897599479
443	0.009877826816
444	0.009849277503
445	0.009823170209
446	0.009799459363
447	0.009777817722
448	0.009767926471
449	0.009740488961
450	0.0097233262
451	0.009703457294
452	0.009684720391
453	0.009666848979
454	0.009647478945
455	0.009623909896
456	0.009604213428
457	0.009584132875
458	0.00955914897
459	0.009538462448
460	0.009513165581
461	0.009494836485
462	0.009472859192
463	0.009451161179
464	0.009430447957
465	0.009408323326
466	0.00938929614
467	0.009371835406
468	0.009350822499
469	0.009330212176
470	0.009314169566
471	0.009294908751
472	0.00927484505
473	0.009253999918
474	0.009236507673
475	0.009215490639
476	0.009198740602
477	0.00917893163
478	0.009157290299
479	0.009140804813
480	0.009122003587
481	0.009100373812
482	0.009091048856
483	0.009069413936
484	0.009055986796
485	0.009041519476
486	0.009027330106
487	0.009011870159
488	0.008991473084
489	0.008971053189
490	0.008953963881
491	0.008937309324
492	0.00892152418
493	0.008900656972
494	0.008888611358
495	0.008870975332
496	0.008850139362
497	0.008831674296
498	0.008813693208
499	0.008794724768
500	0.008779347226
501	0.008760584827
502	0.008745989587
503	0.008730834899
504	0.008716340046
505	0.008698964017
506	0.008682577571
507	0.008664877744
508	0.008656508788
509	0.008637070893
510	0.008615486791
511	0.008596524916
512	0.00857271591
513	0.008554062513
514	0.008543054202
515	0.008524355039
516	0.008507466488
517	0.008493312114
518	0.008473875798
519	0.008454171253
520	0.008436850929
521	0.008421865063
522	0.00840701066
523	0.008392820496
524	0.008375206507
525	0.008358784776
526	0.008346959588
527	0.008322922773
528	0.008304176399
529	0.008291598137
530	0.008268051487
531	0.00825351784
532	0.008241741727
533	0.008218304998
534	0.008210203068
535	0.008193804014
536	0.008180235873
537	0.008160681663
538	0.008143988843
539	0.008135708993
540	0.008117033644
541	0.008102242698
542	0.008088787617
543	0.008075961697
544	0.00806052579
545	0.008045787118
546	0.008029978628
547	0.008013093482
548	0.00799639808
549	0.00798060818
550	0.007962488098
551	0.007946415289
552	0.007928636065
553	0.007911429893
554	0.007895201458
555	0.007881263558
556	0.00786446031
557	0.007851490098
558	0.007837821936
559	0.00782759978
560	0.007811477089
561	0.00779903568
562	0.007782042963
563	0.007765422307
564	0.007755550323
565	0.007739841611
566	0.007726105741
567	0.007709156173
568	0.007696718768
569	0.007683742725
570	0.007667896398
571	0.007654348312
572	0.007638411267
573	0.007625450655
574	0.007612604595
575	0.007595649756
576	0.007580644183
577	0.007571136387
578	0.007554441677
579	0.007542977604
580	0.007530108942
581	0.007516761702
582	0.007503116202
583	0.007491639248
584	0.007480470941
585	0.007468925103
586	0.007455641586
587	0.007444826663
588	0.00743400048
589	0.00742031501
590	0.007406132065
591	0.007390182202
592	0.007360444314
593	0.007347169447
594	0.00733403758
595	0.007322249206
596	0.007311844921
597	0.007298707225
598	0.007286276189
599	0.007273005412
600	0.007257879996
601	0.00724741482
602	0.007232302472
603	0.007218191172
604	0.007203692613
605	0.007189682952
606	0.007183054208
607	0.00716951019
608	0.007156679119
609	0.007143784272
610	0.007133302992
611	0.007123963037
612	0.007107918987
613	0.007093994212
614	0.007082178399
615	0.007069046031
616	0.007055014556
617	0.007039819596
618	0.00702612939
619	0.00701255597
620	0.007004057891
621	0.006987579038
622	0.006974706212
623	0.006960662846
624	0.006947836882
625	0.006933887991
626	0.006925386083
627	0.006908253082
628	0.006894440534
629	0.006880653037
630	0.006867100851
631	0.006854052449
632	0.006840973328
633	0.006830057678
634	0.006818923229
635	0.006801911406
636	0.006789818356
637	0.006776401768
638	0.006765189215
639	0.006758082291
640	0.006752594996
641	0.006737533819
642	0.006722125582
643	0.006706624696
644	0.00669557113
645	0.006684069001
646	0.006672739301
647	0.006662770639
648	0.006653251379
649	0.006642501778
650	0.006628697146
651	0.00661792335
652	0.006605440238
653	0.006589580451
654	0.006576677715
655	0.006565554148
656	0.006552911544
657	0.006543237348
658	0.006529365233
659	0.006519117551
660	0.006509766926
661	0.006501070709
662	0.006489763225
663	0.006479580854
664	0.006472486296
665	0.006463591227
666	0.006452588934
667	0.006439500927
668	0.006427306557
669	0.006418916457
670	0.006403028424
671	0.00639180649
672	0.006380790363
673	0.006369193443
674	0.006357258633
675	0.006346657041
676	0.006334504945
677	0.006323234137
678	0.006311529155
679	0.006299466956
680	0.006290958998
681	0.006279641234
682	0.006268280884
683	0.006254610614
684	0.006245052377
685	0.00623435197
686	0.006226432509
687	0.006211458066
688	0.006206394703
689	0.006190096506
690	0.006168342036
691	0.00615679441
692	0.006145611535
693	0.006135555276
694	0.006125050981
695	0.006117178487
696	0.006106384509
697	0.006096504925
698	0.00608941158
699	0.006081399046
700	0.006072464743
701	0.006061343501
702	0.006052563892
703	0.006043429212
704	0.006036946539
705	0.006026510683
706	0.006017001417
707	0.006009219911
708	0.005999365788
709	0.00599225754
710	0.005980333773
711	0.005970546187
712	0.005958840942
713	0.005948542566
714	0.005938306693
715	0.005930852478
716	0.005920780416
717	0.005913736047
718	0.005904303055
719	0.005895926615
720	0.005882660535
721	0.005876744287
722	0.005865465367
723	0.005854219021
724	0.005844829617
725	0.005835042616
726	0.005830007291
727	0.005823682343
728	0.005810213806
729	0.005801379707
730	0.005790871994
731	0.005782760864
732	0.005772967452
733	0.005763975687
734	0.005752472033
735	0.005735734523
736	0.005727616509
737	0.005718462536
738	0.005706737155
739	0.005695678923
740	0.005684373694
741	0.005675653218
742	0.005665688992
743	0.005659035963
744	0.005651477491
745	0.005640192781
746	0.005629921917
747	0.005617416267
748	0.005609502529
749	0.005601713766
750	0.005594161065
751	0.005584538543
752	0.005575796557
753	0.005566138597
754	0.005556339204
755	0.005547413868
756	0.005539451462
757	0.005529263656
758	0.005507894973
759	0.005498282472
760	0.005489201031
761	0.005481123839
762	0.005472365984
763	0.005463359779
764	0.005455339414
765	0.005445492818
766	0.005438357694
767	0.005427168506
768	0.005419907003
769	0.005411012267
770	0.005405345694
771	0.005398704209
772	0.005391617146
773	0.005381718812
774	0.005373307714
775	0.005365370773
776	0.005356200668
777	0.005348155675
778	0.005341021529
779	0.005333143075
780	0.005323214356
781	0.005313291703
782	0.005306952428
783	0.005301957358
784	0.005293777391
785	0.005287012837
786	0.005274253147
787	0.005265387514
788	0.005255427377
789	0.005247583087
790	0.005238877764
791	0.005230772371
792	0.005222998384
793	0.005213453686
794	0.005204674987
795	0.005198768301
796	0.005193465656
797	0.005185228182
798	0.005176053404
799	0.005168348181
800	0.005161967466
801	0.005153365041
802	0.005145348108
803	0.005140322811
804	0.005131952343
805	0.005124821891
806	0.005115178413
807	0.005106294146
808	0.00509906748
809	0.005090111462
810	0.005082259042
811	0.005073424332
812	0.005069223734
813	0.005061365939
814	0.005054120934
815	0.005047765971
816	0.005040787861
817	0.005032930645
818	0.005023853977
819	0.005014607258
820	0.005005206433
821	0.004998061487
822	0.004991489087
823	0.004982551644
824	0.004974151623
825	0.004967872485
826	0.004962803017
827	0.00495242333
828	0.004948749648
829	0.004942270859
830	0.004937948955
831	0.004928800128
832	0.004922604523
833	0.004913182918
834	0.004909887168
835	0.004904552325
836	0.004895069001
837	0.00488471346
838	0.004875318415
839	0.004866205818
840	0.004861492374
841	0.004856159597
842	0.00485135955
843	0.004844784487
844	0.004836840194
845	0.004830835824
846	0.004822457109
847	0.004816408157
848	0.004805514238
849	0.004798965647
850	0.004792316065
851	0.004788103307
852	0.004781541302
853	0.004775689159
854	0.004769125789
855	0.004762981181
856	0.004755270754
857	0.004747058033
858	0.004737265455
859	0.004730663745
860	0.004724605137
861	0.004714123989
862	0.004707130647
863	0.004698069545
864	0.004691281423
865	0.004684500029
866	0.004676009155
867	0.004667412063
868	0.004657388744
869	0.004651696963
870	0.004645494471
871	0.004639215888
872	0.004631794944
873	0.004627510836
874	0.004619451789
875	0.004614084217
876	0.00460588171
877	0.004601335463
878	0.004594699194
879	0.004589304469
880	0.00458188539
881	0.004574578081
882	0.004568662687
883	0.004562475143
884	0.004556799249
885	0.004551948276
886	0.004547974375
887	0.004541385701
888	0.004533424453
889	0.004527659957
890	0.004522126592
891	0.004515449914
892	0.004509418195
893	0.004504590817
894	0.004495926645
895	0.004489253944
896	0.00448284617
897	0.004476628875
898	0.004469432021
899	0.004464453136
900	0.004457678412
901	0.004449141498
902	0.004440279251
903	0.004435134036
904	0.004428914839
905	0.004422214229
906	0.004415444646
907	0.004409090533
908	0.004403260471
909	0.004395557227
910	0.004390309981
911	0.004384406105
912	0.004379319717
913	0.004368635507
914	0.00436149049
915	0.004354324231
916	0.004348542772
917	0.004342887364
918	0.004337385227
919	0.004330907422
920	0.004325722349
921	0.004319644939
922	0.004314139101
923	0.00430853696
924	0.004301403851
925	0.004298652247
926	0.004293789278
927	0.004288690248
928	0.004283940289
929	0.004279449279
930	0.00427477636
931	0.004270524161
932	0.004263520744
933	0.004259361895
934	0.004252276422
935	0.004246807519
936	0.004240522367
937	0.004233904112
938	0.004227603306
939	0.004221680508
940	0.004215946102
941	0.004210714839
942	0.004206178386
943	0.004200780401
944	0.004195882904
945	0.004188088401
946	0.004181271461
947	0.004173883744
948	0.004168355605
949	0.004162373514
950	0.004157555281
951	0.004150370917
952	0.004145112495
953	0.00413791432
954	0.004129966363
955	0.004125912991
956	0.004120650432
957	0.004115487082
958	0.004108690464
959	0.004101666387
960	0.004096074379
961	0.004090558856
962	0.004085125202
963	0.004080404549
964	0.004074122133
965	0.00406988995
966	0.004064898467
967	0.004060234727
968	0.004055516416
969	0.004051094136
970	0.004045755434
971	0.004039725566
972	0.004034766396
973	0.004029147647
974	0.00402454404
975	0.004019179615
976	0.004014165453
977	0.004009268123
978	0.004004094635
979	0.003998545679
980	0.003994829867
981	0.003988282969
982	0.003983831268
983	0.003977619641
984	0.003973275734
985	0.003969146284
986	0.003964703354
987	0.003958606521
988	0.003953803637
989	0.003947937143
990	0.003942834981
991	0.003938131326
992	0.003933846948
993	0.003928153927
994	0.003924487797
995	0.003915725121
996	0.003911671014
997	0.003905720613
998	0.003901592076
999	0.00389755266
1000	0.003892890236
1001	0.003888210142
1002	0.003884445882
1003	0.003879185644
1004	0.003875657598
1005	0.00387248691
1006	0.003866864387
1007	0.003862645726
1008	0.003857052744
1009	0.003851110323
1010	0.003847536867
1011	0.003842936906
1012	0.003837991809
1013	0.003830018758
1014	0.003825954259
1015	0.003821816146
1016	0.00381692585
1017	0.003812227026
1018	0.003806903029
1019	0.003803186993
1020	0.003797974871
1021	0.003794506154
1022	0.003788822304
1023	0.00378262015
1024	0.003777373425
1025	0.00377458864
1026	0.003768953215
1027	0.003763317628
1028	0.003760778628
1029	0.003755555082
1030	0.003750047254
1031	0.003747202213
1032	0.003743170956
1033	0.003738173378
1034	0.003732388664
1035	0.003727690465
1036	0.003723771409
1037	0.003717175594
1038	0.003713024272
1039	0.003709311857
1040	0.003704109475
1041	0.003697746755
1042	0.003693671334
1043	0.003689088083
1044	0.003684505217
1045	0.003680612361
1046	0.003676677959
1047	0.003673406044
1048	0.003667940067
1049	0.003663934483
1050	0.003658304519
1051	0.003655697992
1052	0.003651330924
1053	0.003644881758
1054	0.003640145636
1055	0.003636615017
1056	0.003634407774
1057	0.003629641787
1058	0.003624636344
1059	0.003618515917
1060	0.003612875049
1061	0.003608039708
1062	0.00360317522
1063	0.003599457749
1064	0.003594699961
1065	0.003589339709
1066	0.003584757158
1067	0.003581752525
1068	0.003576917437
1069	0.003571725864
1070	0.003565972341
1071	0.003562950049
1072	0.003557600257
1073	0.003554075054
1074	0.003549814403
1075	0.003545600849
1076	0.003542997491
1077	0.003538740929
1078	0.003531834675
1079	0.003529042531
1080	0.003525971915
1081	0.003521173187
1082	0.003517549416
1083	0.003512827528
1084	0.00351044448
1085	0.003505109982
1086	0.003500883062
1087	0.003498143828
1088	0.003493910958
1089	0.003487111748
1090	0.003483394213
1091	0.003479479173
1092	0.003476138064
1093	0.003471860901
1094	0.003467283863
1095	0.003464209826
1096	0.003460372287
1097	0.003456300204
1098	0.003450614368
1099	0.003448456401
1100	0.003445076774
1101	0.003440658629
1102	0.003437296954
1103	0.00343330054
1104	0.003429136469
1105	0.003425528319
1106	0.003420071927
1107	0.003415343946
1108	0.003411908778
1109	0.003407049795
1110	0.00340373481
1111	0.003398584129
1112	0.003395166308
1113	0.003390587616
1114	0.003387650351
1115	0.003382668277
1116	0.003378350986
1117	0.003374447019
1118	0.003371713493
1119	0.003368378007
1120	0.003363493354
1121	0.003359090543
1122	0.003355537983
1123	0.003351994651
1124	0.003346784533
1125	0.003341336064
1126	0.003337128195
1127	0.003334410921
1128	0.003330101636
1129	0.003321918103
1130	0.003318773891
1131	0.003315800843
1132	0.00331242699
1133	0.003309553613
1134	0.003304961391
1135	0.00330155858
1136	0.003296599737
1137	0.003291323019
1138	0.003287813279
1139	0.003285306767
1140	0.003282008641
1141	0.00327857981
1142	0.003273674074
1143	0.003269878376
1144	0.003266018244
1145	0.003262913054
1146	0.003260595335
1147	0.003255871289
1148	0.003253346597
1149	0.003248865194
1150	0.00324504532
1151	0.003241226934
1152	0.00323752629
1153	0.003234023379
1154	0.003231759902
1155	0.003227324036
1156	0.003223350767
1157	0.0032204321
1158	0.003216438548
1159	0.003214120425
1160	0.003209432453
1161	0.003205308431
1162	0.00320208868
1163	0.003197329714
1164	0.003191776873
1165	0.00318916019
1166	0.003185640596
1167	0.003181598321
1168	0.00317842084
1169	0.003172929177
1170	0.003169044936
1171	0.003165363473
1172	0.003162817835
1173	0.003157429511
1174	0.003153290228
1175	0.003150117124
1176	0.003145099627
1177	0.003140093063
1178	0.00313642174
1179	0.003132021479
1180	0.003128069111
1181	0.00312398003
1182	0.003121936819
1183	0.003118967752
1184	0.003116037462
1185	0.003112885788
1186	0.003107936459
1187	0.003103641844
1188	0.003099622847
1189	0.003096071522
1190	0.003091925677
1191	0.003088922569
1192	0.003085045855
1193	0.003080543004
1194	0.003077173931
1195	0.003074068141
1196	0.003070711362
1197	0.003067750727
1198	0.003064286982
1199	0.003061821134
1200	0.003058963855
1201	0.003056358948
1202	0.003053120667
1203	0.003049632034
1204	0.003047652264
1205	0.003044316756
1206	0.00303960273
1207	0.003033899745
1208	0.003032169269
1209	0.003030341595
1210	0.00302756219
1211	0.003023545526
1212	0.003019750373
1213	0.003015737787
1214	0.003012842097
1215	0.00301039259
1216	0.003007309424
1217	0.003003170297
1218	0.003000117216
1219	0.002997140619
1220	0.002993813323
1221	0.002990720152
1222	0.00298740832
1223	0.002983186276
1224	0.002981340974
1225	0.002977627574
1226	0.002974034028
1227	0.002971632075
1228	0.002968721805
1229	0.002966083825
1230	0.002962416903
1231	0.002959255411
1232	0.002956190451
1233	0.002952844466
1234	0.002949062369
1235	0.002947019041
1236	0.002944156256
1237	0.002940832212
1238	0.002936703242
1239	0.002933490246
1240	0.002929389091
1241	0.002925306131
1242	0.002923035616
1243	0.002919231184
1244	0.002915856705
1245	0.002912038035
1246	0.002909046396
1247	0.002906014194
1248	0.002902560496
1249	0.002897986739
1250	0.002894682095
1251	0.002891473634
1252	0.002887358538
1253	0.002885304412
1254	0.002882240592
1255	0.002879194576
1256	0.002875828834
1257	0.002873098832
1258	0.002870692561
1259	0.002867731846
1260	0.002863936737
1261	0.002861052409
1262	0.002857748404
1263	0.002854042804
1264	0.002849829977
1265	0.002847258719
1266	0.002843125966
1267	0.002840004872
1268	0.002837403346
1269	0.002833941122
1270	0.002830756079
1271	0.002828378391
1272	0.002824659319
1273	0.002820997183
1274	0.002818613057
1275	0.002815428265
1276	0.002811589534
1277	0.002807668942
1278	0.002804473184
1279	0.002801772394
1280	0.00279900545
1281	0.002797244258
1282	0.002793965678
1283	0.002790234974
1284	0.002787112407
1285	0.0027843263
1286	0.002780972849
1287	0.002778046487
1288	0.002775558608
1289	0.002772970131
1290	0.002770460852
1291	0.002766839257
1292	0.002762434493
1293	0.002759878864
1294	0.00275638003
1295	0.002753672841
1296	0.00274996289
1297	0.002747567527
1298	0.002745678225
1299	0.002742973144
1300	0.002740764398
1301	0.002737915297
1302	0.002735531389
1303	0.002731678806
1304	0.002727952448
1305	0.002725446559
1306	0.002723285971
1307	0.002721032238
1308	0.002717926415
1309	0.002715600789
1310	0.002711938353
1311	0.002708179218
1312	0.002705930597
1313	0.002703853684
1314	0.002700906394
1315	0.002697556327
1316	0.002694851722
1317	0.002691273543
1318	0.002688863862
1319	0.002685941099
1320	0.002682862371
1321	0.002679258571
1322	0.002677427049
1323	0.002674149007
1324	0.002671036473
1325	0.002668175443
1326	0.002665462804
1327	0.002663520957
1328	0.002660286142
1329	0.002657305824
1330	0.002654828673
1331	0.002651507397
1332	0.002648744922
1333	0.002646563249
1334	0.002643124059
1335	0.002639792634
1336	0.002636767324
1337	0.002634049604
1338	0.002630721388
1339	0.002627731563
1340	0.00262606867
1341	0.002623390535
1342	0.002619825571
1343	0.002617271296
1344	0.002614319243
1345	0.002612670851
1346	0.002610726427
1347	0.002608319447
1348	0.002605646991
1349	0.002602985113
1350	0.002600572509
1351	0.002598052785
1352	0.002596553354
1353	0.002594653698
1354	0.002592104699
1355	0.002589559826
1356	0.002587784785
1357	0.002585647312
1358	0.002582568968
1359	0.002580361495
1360	0.002577923826
1361	0.002575295201
1362	0.002572445297
1363	0.00256928304
1364	0.002566545938
1365	0.002563704621
1366	0.00256132389
1367	0.002559518144
1368	0.002557670788
1369	0.002554987297
1370	0.002553698723
1371	0.002550926752
1372	0.002548316304
1373	0.002546083216
1374	0.002544246931
1375	0.002540946928
1376	0.002538591502
1377	0.002535839209
1378	0.002533716437
1379	0.002530998537
1380	0.002529410543
1381	0.002527168641
1382	0.00252391337
1383	0.002522064879
1384	0.002520259602
1385	0.002516966377
1386	0.002514983853
1387	0.002513485542
1388	0.002509796474
1389	0.002506834285
1390	0.002503000503
1391	0.002499964643
1392	0.002498929962
1393	0.002496595413
1394	0.002493375331
1395	0.002491323928
1396	0.002488349609
1397	0.002485010606
1398	0.002481624854
1399	0.002478885013
1400	0.002476349559
1401	0.002473866231
1402	0.002471641567
1403	0.002469321453
1404	0.002466696919
1405	0.002463740643
1406	0.002462811497
1407	0.002459816884
1408	0.002458297699
1409	0.002455198505
1410	0.002453252303
1411	0.002450620362
1412	0.00244766618
1413	0.002445249404
1414	0.002443211175
1415	0.002440603851
1416	0.00243834049
1417	0.002436271791
1418	0.002433631393
1419	0.002431823181
1420	0.002429331763
1421	0.00242685068
1422	0.002423716893
1423	0.002421167973
1424	0.002418000647
1425	0.002415508018
1426	0.002413015243
1427	0.002410540041
1428	0.002408787233
1429	0.002406250154
1430	0.002404144
1431	0.002401646685
1432	0.002399870838
1433	0.002397781006
1434	0.002395419584
1435	0.002393412447
1436	0.002392514646
1437	0.002390143191
1438	0.002387674295
1439	0.002385954602
1440	0.002383914383
1441	0.002381427749
1442	0.002378496054
1443	0.002377688568
1444	0.002375601381
1445	0.002373785479
1446	0.002370710329
1447	0.002368391894
1448	0.002366309444
1449	0.002364145039
1450	0.002363396748
1451	0.002361324791
1452	0.00235861715
1453	0.002356041057
1454	0.002353534436
1455	0.002350378555
1456	0.002348114755
1457	0.002345687242
1458	0.002344183561
1459	0.002341080459
1460	0.002338735582
1461	0.002337172482
1462	0.002334849686
1463	0.002333017174
1464	0.0023323177
1465	0.002330083323
1466	0.002326378552
1467	0.002323763617
1468	0.002321603722
1469	0.002319825547
1470	0.002317699277
1471	0.00231502283
1472	0.002312409452
1473	0.002309632221
1474	0.00230667729
1475	0.002304100782
1476	0.002302275963
1477	0.002301041623
1478	0.002299127086
1479	0.002296932747
1480	0.002294368895
1481	0.002292633458
1482	0.002291472691
1483	0.002289024952
1484	0.00228698504
1485	0.002285012019
1486	0.002282239573
1487	0.002279611666
1488	0.002277421596
1489	0.002275271101
1490	0.002272511999
1491	0.002269771506
1492	0.002266371861
1493	0.0022639812
1494	0.00226167471
1495	0.0022596708
1496	0.002256573369
1497	0.002254336525
